runtime,in01,in02,in03,in04,in05,in06,in07,in08,in09,in10,in11,in12,in13,in14,in15,in16,in17,in18,in19,in20,in21
11750,Optimization,FDF,1,4,0.866025,0.5,0,0.866025,-0.5,0,0,0,10,GGA,4,4,1,0,0,0,TRUE
246,Singlepoint,XYZ,1,1,29.68,0,0,0,29.68,0,0,0,4.26,GGA,1,1,1,0,0,0,FALSE
579,Singlepoint,XYZ,1,1,29.6761,0,0,0,29.6761,0,0,0,4.26,GGA,1,1,1,0,0,0,FALSE
67,Singlepoint,XYZ,1,1,24.75,0,0,0,24.75,0,0,0,4.26,GGA,1,1,1,0,0,0,FALSE
4,Optimization,CONT,1,7,3.679245234,0,0,-1.839692528,3.188682115,0,0,0,20.18708325,GGA,6,6,1,0,0,0,FALSE
76,Singlepoint,XYZ,1,1,32.13561,0,0,0,32.13561,0,0,0,4.26,LDA,1,1,1,0,0,0,FALSE
421,Singlepoint,XYZ,1,1,27.21659,0,0,0,27.21659,0,0,0,4.26,GGA,1,1,1,0,0,0,FALSE
548,Singlepoint,XYZ,1,1,39.51415,0,0,0,39.51415,0,0,0,4.26,GGA,1,1,1,0,0,0,FALSE
82,Singlepoint,XYZ,6.5478545,4,0.866025,0.5,0,0.866025,-0.5,0,0,0,10,GGA,32,32,1,0,0,0,TRUE
116,Singlepoint,XYZ,1,1,24.75707,0,0,0,24.75707,0,0,0,4.26,GGA,1,1,1,0,0,0,FALSE
44,Singlepoint,XYZ,1,1,24.75707,0,0,0,24.75707,0,0,0,4.26,GGA,1,1,1,0,0,0,FALSE
5473,Optimization,XYZ,1,7,17.26,9.963,0,-17.26,9.963,0,0,0,24.22,GGA,3,3,1,0,0,0,TRUE
3,Singlepoint,CONT,1,4,0.866025,0.5,0,0.866025,-0.5,0,0,0,10,GGA,64,64,64,0,0,0,TRUE
190,Singlepoint,XYZ,1,1,34.59512,0,0,0,34.59512,0,0,0,4.26,GGA,1,1,1,0,0,0,FALSE
354,Optimization,XYZ,1,7,3.568800578,0,0,-1.784473101,3.093000535,0,-0.369923806,-0.183661852,6.728584885,GGA,4,4,1,0,0,0,FALSE
4952,Optimization,XYZ,1,7,17.26,9.96,0,-17.26,9.96,0,0,0,24.22,GGA,3,3,1,0,0,0,FALSE
765,Optimization,FDF,1.05,1,18.05310631,0,0,0,13.32588291,0,0,0,20,GGA,1,1,1,0,0,0,TRUE
2,Optimization,FDF,1,7,1.565,2.710659514,0,1.565,2.710659514,0,0,0,30,LDA,10,10,1,0,0,0,FALSE
1286,MD,XYZ,91.5,7,0.866025,0.5,0,0.866025,-0.5,0,0,0,10,LDA,64,64,64,0,0,0,TRUE
6,Singlepoint,XYZ,2.47,1,0.866025,0.5,0,0.866025,-0.5,0,0,0,10,LDA,1,1,1,0,0,0,FALSE
55,Singlepoint,XYZ,1,1,34.59512,0,0,0,34.59512,0,0,0,4.26,GGA,1,1,1,0,0,0,FALSE
315,Singlepoint,XYZ,1,1,32.13561,0,0,0,32.13561,0,0,0,4.26,GGA,1,1,1,0,0,0,FALSE
49,Singlepoint,XYZ,1,1,3.10907,0,0,-1.55453,2.692533,0,0,0,20,GGA,3,3,1,0,0,0,FALSE
37616,MD,XYZ,1,1,0.866025,0.5,0,0.866025,-0.5,0,0,0,10,LDA,200,200,1,0,0,0,TRUE
18,Singlepoint,XYZ,1,7,16.1211,9.3075,0,-16.1211,9.3075,0,0,0,23.811,GGA,3,3,1,0,0,0,FALSE
2,Singlepoint,XYZ,1,1,0.866025,0.5,0,0.866025,-0.5,0,0,0,10,LDA,117,117,1,0,0,0,TRUE
14,Optimization,FDF,1,1,0.866025,0.5,0,0.866025,-0.5,0,0,0,10,LDA,1,1,1,0,0,0,FALSE
158,Singlepoint,XYZ,1,1,24.75707,0,0,0,24.75707,0,0,0,4.26,GGA,0.6666,0.3333,50,0,0,0,FALSE
92,Singlepoint,XYZ,1,1,31.3,0,0,0,31.3,0,0,0,2.45951,GGA,1,1,1,0,0,0,FALSE
141,Optimization,XYZ,1,7,18.07,0,0,0,13.39,0,0,0,11.69,GGA,1,1,1,0,0,0,FALSE
134,Singlepoint,XYZ,1,1,27.21659,0,0,0,27.21659,0,0,0,4.26,GGA,1,1,1,0,0,0,FALSE
57,Singlepoint,XYZ,1,1,27.21659,0,0,0,27.21659,0,0,0,4.26,GGA,1,1,1,0,0,0,FALSE
257,Singlepoint,XYZ,1,1,27.21659,0,0,0,27.21659,0,0,0,4.26,GGA,1,1,1,0,0,0,FALSE
4,Singlepoint,XYZ,1,1,0.866025,0.5,0,0.866025,-0.5,0,0,0,10,LDA,300,350,400,0,0,0,TRUE
4411,Optimization,XYZ,1,7,16.1211,9.3075,0,-16.1211,9.3075,0,0,0,23.811,GGA,3,3,1,0,0,0,TRUE
186,Singlepoint,XYZ,1,1,27.21659,0,0,0,27.21659,0,0,0,4.26,GGA,1,1,1,0,0,0,FALSE
162,Singlepoint,XYZ,1,1,39.51415,0,0,0,39.51415,0,0,0,4.26,GGA,1,1,1,0,0,0,FALSE
78,MD,FDF,1,1,0.866025,0.5,0,0.866025,-0.5,0,0,0,10,LDA,1,1,1,0,0,0,FALSE
11797,MD,XYZ,12.587049,7,0.866025,0.5,0,0.866025,-0.5,0,0,0,10,GGA,32,32,32,0,0,0,TRUE
277788,MD,XYZ,1,1,0.866025,0.5,0,0.866025,-0.5,0,0,0,10,LDA,144,144,16,0,0,0,TRUE
4029,MD,XYZ,1,7,17.26,9.96,0,-17.26,9.96,0,0,0,24.22,GGA,3,3,1,0,0,0,FALSE
46,Optimization,XYZ,1,7,3.28,0,0,0,3.28,0,0,0,5,GGA,12,12,12,0,0,0,FALSE
38,Singlepoint,XYZ,1,1,24.75,0,0,0,24.75,0,0,0,4.26,GGA,1,1,1,0,0,0,FALSE
248951,MD,XYZ,1,1,0.866025,0.5,0,0.866025,-0.5,0,0,0,10,LDA,152,126,16,0,0,0,TRUE
117,Singlepoint,XYZ,1,1,32.13561,0,0,0,32.13561,0,0,0,4.26,GGA,1,1,1,0,0,0,FALSE
16129,Optimization,FDF,1,3,0.866025,0.5,0,0.866025,-0.5,0,0,0,10,GGA,1,10,10,0,0,0,FALSE
232,Optimization,XYZ,1,7,2.411,2.411,0,0,2.411,2.411,2.411,0,2.411,GGA,15,15,15,0,0,0,FALSE
291,Singlepoint,XYZ,12,7,0.866025,0.5,0,0.866025,-0.5,0,0,0,10,GGA,16,16,16,0,0,0,TRUE
16,Optimization,FDF,1,1,0.866025,0.5,0,0.866025,-0.5,0,0,0,10,LDA,1,1,1,0,0,0,FALSE
19,Singlepoint,XYZ,1,7,17.255,9.9625,0,-17.255,9.9625,0,0,0,24.2195,GGA,3,3,1,0,0,0,FALSE
1,Singlepoint,XYZ,1,1,0.866025,0.5,0,0.866025,-0.5,0,0,0,10,LDA,1,1,1,0,0,0,FALSE
121,Singlepoint,XYZ,1,1,24.75707,0,0,0,24.75707,0,0,0,4.26,GGA,1,1,1,0,0,0,FALSE
86,Singlepoint,XYZ,1,1,27.2,0,0,0,27.2,0,0,0,4.26,GGA,1,1,1,0,0,0,FALSE
75,Singlepoint,XYZ,1,1,5.5884,0,0,0,5.5884,0,0,0,5.5884,LDA,1,1,1,0,0,0,FALSE
1070,Singlepoint,XYZ,12,1,0.866025,0.5,0,0.866025,-0.5,0,0,0,10,GGA,64,64,64,0,0,0,FALSE
10,Singlepoint,XYZ,1,1,0.866025,0.5,0,0.866025,-0.5,0,0,0,10,LDA,1,1,1,0,0,0,FALSE
2,Singlepoint,XYZ,1,1,0.866025,0.5,0,0.866025,-0.5,0,0,0,10,LDA,1,1,1,0,0,0,FALSE
2641,Singlepoint,XYZ,50,7,0.866025,0.5,0,0.866025,-0.5,0,0,0,10,LDA,32,32,8,0,0,0,TRUE
132998,MD,XYZ,1,1,0.866025,0.5,0,0.866025,-0.5,0,0,0,10,LDA,204,204,4,0,0,0,TRUE
33873,MD,XYZ,1,1,0.866025,0.5,0,0.866025,-0.5,0,0,0,10,LDA,212,212,1,0,0,0,TRUE
33,Singlepoint,XYZ,1,1,32.13561,0,0,0,32.13561,0,0,0,4.26,GGA,1,1,1,0,0,0,FALSE
98048,MD,XYZ,1,1,0.866025,0.5,0,0.866025,-0.5,0,0,0,10,LDA,125,125,16,0,0,0,FALSE
28,MD,XYZ,3.72554,4,0.866025,0.5,0,0.866025,-0.5,0,0,0,10,LDA,8,8,1,0,0,0,TRUE
108,Singlepoint,XYZ,1,1,24.75707,0,0,0,24.75707,0,0,0,4.26,GGA,1,1,1,0,0,0,FALSE
42,Singlepoint,XYZ,1,1,24.75707,0,0,0,24.75707,0,0,0,4.26,GGA,1,1,1,0,0,0,FALSE
1956,MD,XYZ,1,7,16.1211,9.3075,0,-16.1211,9.3075,0,0,0,24.2195,GGA,3,3,1,0,0,0,FALSE
103245,MD,XYZ,5,1,0.866025,0.5,0,0.866025,-0.5,0,0,0,10,LDA,81,70,81,0,0,0,TRUE
20602,MD,XYZ,32,6,0.866025,0.5,0,0.866025,-0.5,0,0,0,10,GGA,64,64,64,0,0,0,TRUE
99,Singlepoint,XYZ,1,1,27.21659,0,0,0,27.21659,0,0,0,4.26,GGA,1,1,1,0,0,0,FALSE
14254,MD,XYZ,16.4673428,4,0.866025,0.5,0,0.866025,-0.5,0,0,0,10,GGA,64,64,32,0,0,0,TRUE
11813,Singlepoint,XYZ,12.14,1,0.866025,0.5,0,0.866025,-0.5,0,0,0,10,LDA,96,96,96,0,0,0,TRUE
1,Singlepoint,XYZ,1,1,0.866025,0.5,0,0.866025,-0.5,0,0,0,10,LDA,1,1,1,0,0,0,FALSE
131,Singlepoint,XYZ,1,1,34.59512,0,0,0,34.59512,0,0,0,4.26,GGA,1,1,1,0,0,0,FALSE
471,Singlepoint,XYZ,1,1,24.75707,0,0,0,24.75707,0,0,0,4.26,GGA,1,1,1,0,0,0,FALSE
5848,MD,XYZ,4.08,1,0.866025,0.5,0,0.866025,-0.5,0,0,0,10,LDA,93,70,18,0,0,0,TRUE
80,Singlepoint,XYZ,1,1,27.21659,0,0,0,27.21659,0,0,0,4.26,LDA,1,1,1,0,0,0,FALSE
131,Singlepoint,XYZ,1,1,32.13561,0,0,0,32.13561,0,0,0,4.26,GGA,1,1,1,0,0,0,FALSE
51,Singlepoint,XYZ,1,1,24.75,0,0,0,24.75,0,0,0,4.26,GGA,1,1,1,0,0,0,FALSE
91,Singlepoint,XYZ,1,1,37.05463,0,0,0,37.05463,0,0,0,4.26,GGA,1,1,1,0,0,0,FALSE
110,Optimization,XYZ,1,1,0.866025,0.5,0,0.866025,-0.5,0,0,0,10,LDA,8,8,1,0,0,0,FALSE
11753,MD,XYZ,6.121832,7,0.866025,0.5,0,0.866025,-0.5,0,0,0,10,GGA,32,32,32,0,0,0,TRUE
120,Singlepoint,XYZ,1,1,0.866025,0.5,0,0.866025,-0.5,0,0,0,10,LDA,1,1,1,0,0,0,FALSE
92,Singlepoint,XYZ,1,1,0.866025,0.5,0,0.866025,-0.5,0,0,0,10,LDA,1,1,1,0,0,0,FALSE
159,Singlepoint,XYZ,1,1,32.13561,0,0,0,32.13561,0,0,0,4.26,GGA,1,1,1,0,0,0,FALSE
5,Singlepoint,XYZ,1,1,27.21659,0,0,0,27.21659,0,0,0,4.26,GGA,1,1,1,0,0,0,FALSE
126118,MD,XYZ,1,1,0.866025,0.5,0,0.866025,-0.5,0,0,0,10,LDA,144,144,8,0,0,0,TRUE
129,Singlepoint,XYZ,1,1,32.13561,0,0,0,32.13561,0,0,0,4.26,GGA,1,1,1,0,0,0,FALSE
39606,MD,XYZ,1,1,0.866025,0.5,0,0.866025,-0.5,0,0,0,10,LDA,215,215,1,0,0,0,TRUE
133,Singlepoint,XYZ,1,1,24.75,0,0,0,24.75,0,0,0,4.26,LDA,1,1,1,0,0,0,FALSE
4,Optimization,XYZ,1,7,18.066517,0,0,0,13.38937,0,0,0,11.68745,GGA,1,1,1,0,0,0,TRUE
45,Singlepoint,XYZ,1,1,24.75707,0,0,0,24.75707,0,0,0,4.26,LDA,1,1,1,0,0,0,FALSE
3058,Optimization,CONT,1,1,0.866025,0.5,0,0.866025,-0.5,0,0,0,10,LDA,1,1,1,0,0,0,FALSE
104,Singlepoint,XYZ,1,1,24.75,0,0,0,24.75,0,0,0,4.26,GGA,1,1,1,0,0,0,FALSE
71,Singlepoint,XYZ,1,1,24.75707,0,0,0,24.75707,0,0,0,4.26,GGA,1,1,1,0,0,0,FALSE
114690,Singlepoint,XYZ,1,1,0.866025,0.5,0,0.866025,-0.5,0,0,0,10,LDA,91,85,88,0,0,0,TRUE
25723,MD,XYZ,30.57414,7,0.866025,0.5,0,0.866025,-0.5,0,0,0,10,GGA,64,64,16,0,0,0,TRUE
123,Singlepoint,XYZ,1,1,34.59512,0,0,0,34.59512,0,0,0,4.26,LDA,1,1,1,0,0,0,FALSE
1,Optimization,XYZ,1,1,11.72311,0,0,0,11.72311,0,0,0,34.06,LDA,6,6,1,0,0,0,FALSE
4,Singlepoint,XYZ,1,1,24.7,0,0,0,24.75707,0,0,0,4.26,GGA,1,1,1,0,0,0,FALSE
5092,Optimization,XYZ,1,7,17.26,9.963,0,-17.26,9.963,0,0,0,24.22,GGA,3,3,1,0,0,0,TRUE
70,Singlepoint,XYZ,1,1,24.75,0,0,0,24.75,0,0,0,4.26,GGA,0.67,0.33,0,0,0,0,FALSE
31,Optimization,XYZ,1,7,18.066517,0,0,0,13.38937,0,0,0,11.68745,GGA,1,1,1,0,0,0,TRUE
72,Singlepoint,XYZ,1,1,34.59512,0,0,0,34.59512,0,0,0,4.26,GGA,1,1,1,0,0,0,FALSE
18,Singlepoint,XYZ,1,7,0.866025,0.5,0,0.866025,-0.5,0,0,0,10,LDA,1,1,1,0,0,0,FALSE
84,Singlepoint,XYZ,1,1,24.75,0,0,0,24.75,0,0,0,4.26,LDA,1,1,1,0,0,0,FALSE
79,Singlepoint,XYZ,1,1,34.59512,0,0,0,34.59512,0,0,0,4.26,GGA,1,1,1,0,0,0,FALSE
6,MD,XYZ,1,1,0.866025,0.5,0,0.866025,-0.5,0,0,0,10,GGA,12,12,1,0,0,0,FALSE
1,Optimization,XYZ,1,1,12.44825,0,0,0,12.44825,0,0,0,34.05,LDA,6,6,1,0,0,0,FALSE
57,MD,FDF,1,1,0.866025,0.5,0,0.866025,-0.5,0,0,0,10,LDA,1,1,1,0,0,0,FALSE
62,Singlepoint,XYZ,1,1,37.05463,0,0,0,37.05463,0,0,0,4.26,GGA,1,1,1,0,0,0,FALSE
413,Singlepoint,XYZ,1,1,24.75,0,0,0,24.75,0,0,0,4.26,GGA,1,1,1,0,0,0,FALSE
91,Singlepoint,XYZ,1,1,37.05463,0,0,0,37.05463,0,0,0,4.26,GGA,1,1,1,0,0,0,FALSE
227,Singlepoint,XYZ,1,1,24.75,0,0,0,24.75,0,0,0,4.26,GGA,1,1,1,0,0,0,FALSE
83,Singlepoint,XYZ,1,1,32.13561,0,0,0,32.13561,0,0,0,4.26,GGA,1,1,1,0,0,0,FALSE
372,Singlepoint,XYZ,1,1,24.75,0,0,0,24.75,0,0,0,4.26,LDA,1,1,1,0,0,0,FALSE
2,Singlepoint,CONT,1,5,0.866025,0.5,0,0.866025,-0.5,0,0,0,10,GGA,128,128,128,0,0,0,TRUE
25,Optimization,XYZ,1,1,5.864759922,0,0,-2.932379961,5.07903108,0,0,0,41.79821014,GGA,5,5,1,0,0,0,TRUE
1,Optimization,XYZ,1,1,12.0856,0,0,0,12.0856,0,0,0,34.05,LDA,6,6,1,0,0,0,TRUE
41,Singlepoint,XYZ,1,1,24.75,0,0,0,24.75,0,0,0,4.26,LDA,1,1,1,0,0,0,FALSE
26,Optimization,FDF,1,1,18.05310631,0,0,0,13.32588291,0,0,0,20,GGA,1,1,1,0,0,0,TRUE
3,Singlepoint,XYZ,1,1,24.78,0,0,0,24.78,0,0,0,4.26,GGA,1,1,1,0,0,0,FALSE
155,MD,XYZ,6.951536471,5,0.866025,0.5,0,0.866025,-0.5,0,0,0,10,LDA,8,8,1,0,0,0,TRUE
2989,Optimization,XYZ,1,7,18.0665,0,0,0,13.3893,0,0,0,11.6874,GGA,1,1,1,0,0,0,TRUE
75,Singlepoint,XYZ,6.5478545,4,0.866025,0.5,0,0.866025,-0.5,0,0,0,10,GGA,32,32,1,0,0,0,TRUE
56,MD,FDF,1,1,0.866025,0.5,0,0.866025,-0.5,0,0,0,10,LDA,1,1,1,0,0,0,FALSE
54,MD,FDF,1,1,0.866025,0.5,0,0.866025,-0.5,0,0,0,10,LDA,1,1,1,0,0,0,FALSE
596876,Singlepoint,XYZ,1.02,1,3.10907,0,0,-1.55453,2.692533,0,0,0,20,GGA,7,7,1,0,0,0,FALSE
70,Singlepoint,XYZ,1,1,24.75707,0,0,0,24.75707,0,0,0,4.26,GGA,1,1,1,0,0,0,FALSE
1,Optimization,XYZ,1,1,12.0856,0,0,0,12.0856,0,0,0,34.06,LDA,6,6,1,0,0,0,FALSE
87,Singlepoint,XYZ,1,1,39.51415,0,0,0,39.51415,0,0,0,4.26,LDA,1,1,1,0,0,0,FALSE
61,Singlepoint,XYZ,1,1,24.75,0,0,0,24.75,0,0,0,4.75,GGA,1,1,1,0,0,0,FALSE
35,Singlepoint,XYZ,1,1,29.6761,0,0,0,29.6761,0,0,0,4.26,GGA,1,1,1,0,0,0,FALSE
299,Singlepoint,XYZ,1,1,27.21659,0,0,0,27.21659,0,0,0,4.26,GGA,1,1,1,0,0,0,FALSE
105,Singlepoint,XYZ,1,1,39.51415,0,0,0,39.51415,0,0,0,4.26,LDA,1,1,1,0,0,0,FALSE
406,Singlepoint,XYZ,1,1,24.75,0,0,0,24.75,0,0,0,4.26,GGA,1,1,1,0,0,0,FALSE
205,Singlepoint,XYZ,1,1,24.75707,0,0,0,24.75707,0,0,0,4.26,GGA,1,1,1,0,0,0,FALSE
1042,Singlepoint,XYZ,1,7,17.26,9.96,0,-17.26,9.96,0,0,0,24.22,GGA,3,3,1,0,0,0,TRUE
31232,MD,XYZ,1,1,0.866025,0.5,0,0.866025,-0.5,0,0,0,10,LDA,115,115,3,0,0,0,TRUE
5696,Optimization,XYZ,1,7,16.1211,9.3075,0,-16.1211,9.3075,0,0,0,23.811,GGA,3,3,1,0,0,0,FALSE
2,Singlepoint,CONT,4.55184,6,0.866025,0.5,0,0.866025,-0.5,0,0,0,10,LDA,64,64,1,0,0,0,TRUE
100,Singlepoint,XYZ,1,1,27.21659,0,0,0,27.21659,0,0,0,4.26,GGA,1,1,1,0,0,0,FALSE
142,Singlepoint,XYZ,1,1,34.59512,0,0,0,34.59512,0,0,0,4.26,GGA,1,1,1,0,0,0,FALSE
733,Optimization,FDF,1.05,1,18.05310631,0,0,0,13.32588291,0,0,0,20,GGA,1,1,1,0,0,0,TRUE
20,MD,XYZ,5,6,0.866025,0.5,0,0.866025,-0.5,0,0,0,10,LDA,16,16,1,0,0,0,FALSE
406,MD,XYZ,8.1516842,7,0.866025,0.5,0,0.866025,-0.5,0,0,0,10,GGA,8,8,1,0,0,0,TRUE
3,Singlepoint,XYZ,24.75,1,24.75707,0,0,0,24.75707,0,0,0,4.26,GGA,1,1,1,0,0,0,FALSE
3261,MD,XYZ,1,7,16.1211,9.3075,0,-16.1211,9.3075,0,0,0,24.2195,GGA,3,3,1,0,0,0,FALSE
51,MD,FDF,1,1,0.866025,0.5,0,0.866025,-0.5,0,0,0,10,LDA,1,1,1,0,0,0,FALSE
74,Singlepoint,XYZ,1,1,29.6761,0,0,0,29.6761,0,0,0,4.26,GGA,1,1,1,0,0,0,FALSE
11,Singlepoint,FDF,1,1,0.866025,0.5,0,0.866025,-0.5,0,0,0,10,LDA,1,1,1,0,0,0,FALSE
233,Singlepoint,XYZ,1,1,24.75,0,0,0,24.75,0,0,0,4.26,GGA,1,1,1,0,0,0,FALSE
1170,MD,XYZ,9.2151247,7,0.866025,0.5,0,0.866025,-0.5,0,0,0,10,LDA,64,64,1,0,0,0,TRUE
170977,Singlepoint,XYZ,71.8,1,0.866025,0.5,0,0.866025,-0.5,0,0,0,10,LDA,185,70,275,0,0,0,TRUE
11480,MD,XYZ,24.519827,4,0.866025,0.5,0,0.866025,-0.5,0,0,0,10,GGA,32,32,32,0,0,0,TRUE
88,Singlepoint,XYZ,1,1,29.6761,0,0,0,29.6761,0,0,0,4.26,GGA,1,1,1,0,0,0,FALSE
72,Singlepoint,XYZ,1,1,24.75,0,0,0,24.75,0,0,0,4.26,GGA,1,1,1,0,0,0,FALSE
73,Singlepoint,XYZ,1,1,24.75,0,0,0,24.75,0,0,0,4.26,GGA,1,1,1,0,0,0,FALSE
159,Singlepoint,XYZ,1,1,37.05463,0,0,0,37.05463,0,0,0,4.261,GGA,1,1,1,0,0,0,FALSE
100,Singlepoint,XYZ,1,1,24.75,0,0,0,24.75,0,0,0,4.26,GGA,1,1,1,0,0,0,FALSE
44,Singlepoint,XYZ,1,1,24.75707288,0,0,0,24.75707288,0,0,0,4.26,GGA,1,1,1,0,0,0,FALSE
94,Singlepoint,XYZ,1,1,0.866025,0.5,0,0.866025,-0.5,0,0,0,10,GGA,1,1,1,0,0,0,FALSE
334,Singlepoint,XYZ,1,1,24.75707,0,0,0,24.75707,0,0,0,4.26,GGA,1,1,1,0,0,0,FALSE
43,Singlepoint,XYZ,1,1,27.21659,0,0,0,27.21659,0,0,0,4.26,GGA,1,1,1,0,0,0,FALSE
148,Singlepoint,XYZ,1,1,24.75707288,0,0,0,24.75707288,0,0,0,4.26,GGA,1,1,1,0,0,0,FALSE
57,MD,FDF,1,1,0.866025,0.5,0,0.866025,-0.5,0,0,0,10,LDA,1,1,1,0,0,0,FALSE
30,MD,XYZ,1,1,0.866025,0.5,0,0.866025,-0.5,0,0,0,10,LDA,1,1,1,0,0,0,FALSE
97,Singlepoint,XYZ,1,1,39.51415,0,0,0,39.51415,0,0,0,4.26,GGA,1,1,1,0,0,0,FALSE
144,Singlepoint,XYZ,1,1,39.51415,0,0,0,39.51415,0,0,0,4.26,GGA,1,1,1,0,0,0,FALSE
194,Singlepoint,XYZ,1,1,39.51415,0,0,0,39.51415,0,0,0,4.26,GGA,1,1,1,0,0,0,FALSE
34377,Optimization,XYZ,8.8,4,0.866025,0.5,0,0.866025,-0.5,0,0,0,10,LDA,122,122,11,0,0,0,TRUE
48,Singlepoint,XYZ,1,1,29.6761,0,0,0,27.6761,0,0,0,4.26,GGA,1,1,1,0,0,0,FALSE
1154,Optimization,XYZ,1,7,18.066517,0,0,0,13.38937,0,0,0,11.68745,GGA,1,1,1,0,0,0,TRUE
4559,Optimization,XYZ,1,7,17.26,9.963,0,-17.26,9.963,0,0,0,24.22,GGA,3,3,1,0,0,0,TRUE
224,Singlepoint,XYZ,1,1,39.51415,0,0,0,39.51415,0,0,0,4.26,GGA,1,1,1,0,0,0,FALSE
3380,MD,XYZ,1,7,16.1211,9.3075,0,-16.1211,9.3075,0,0,0,24.2195,GGA,3,3,1,0,0,0,FALSE
2704,Optimization,CONT,1,1,0.866025,0.5,0,0.866025,-0.5,0,0,0,10,LDA,1,1,1,0,0,0,FALSE
437,Singlepoint,XYZ,1,1,27.21659,0,0,0,27.21659,0,0,0,4.26,GGA,1,1,1,0,0,0,FALSE
23905,MD,XYZ,1,1,0.866025,0.5,0,0.866025,-0.5,0,0,0,10,LDA,256,128,1,0,0,0,TRUE
15,Singlepoint,XYZ,1,7,13.8,7.97,0,-13.8,7.97,0,0,0,24.22,GGA,4,4,1,0,0,0,FALSE
60089,MD,XYZ,30.575567,7,0.866025,0.5,0,0.866025,-0.5,0,0,0,10,GGA,64,64,64,0,0,0,TRUE
10875,MD,XYZ,1,1,0.866025,0.5,0,0.866025,-0.5,0,0,0,10,LDA,115,115,1,0,0,0,TRUE
3,Singlepoint,XYZ,1,1,24.75707,0,0,0,24.75707,0,0,0,4.26,LDA,1,1,1,0,0,0,FALSE
2,MD,XYZ,1,1,0.866025,0.5,0,0.866025,-0.5,0,0,0,10,LDA,1,1,1,0,0,0,FALSE
5322,MD,XYZ,1,1,0.866025,0.5,0,0.866025,-0.5,0,0,0,10,LDA,72,72,1,0,0,0,TRUE
5154,MD,XYZ,15.373534,7,0.866025,0.5,0,0.866025,-0.5,0,0,0,10,GGA,16,16,16,0,0,0,TRUE
10,Singlepoint,FDF,1,1,0.866025,0.5,0,0.866025,-0.5,0,0,0,10,LDA,1,1,1,0,0,0,FALSE
59,MD,FDF,1,1,0.866025,0.5,0,0.866025,-0.5,0,0,0,10,LDA,1,1,1,0,0,0,FALSE
97,Singlepoint,XYZ,1,1,32.13561,0,0,0,32.13561,0,0,0,4.26,GGA,1,1,1,0,0,0,FALSE
121,Singlepoint,XYZ,1,1,24.75,0,0,0,24.75,0,0,0,4.26,GGA,1,1,1,0,0,0,FALSE
114,MD,XYZ,1,1,0.866025,0.5,0,0.866025,-0.5,0,0,0,10,GGA,1,1,1,0,0,0,TRUE
75,Optimization,XYZ,1,1,5.864758015,0,0,-2.932379246,5.079029841,0,0,0,41.79820633,GGA,5,5,1,0,0,0,TRUE
23462,Singlepoint,XYZ,4.26,7,0.866025,0.5,0,0.866025,-0.5,0,0,0,10,LDA,30,200,130,0,0,0,TRUE
231411,MD,XYZ,96,1,0.866025,0.5,0,0.866025,-0.5,0,0,0,10,LDA,166,166,166,0,0,0,TRUE
2,MD,XYZ,1,1,0.866025,0.5,0,0.866025,-0.5,0,0,0,10,LDA,121,121,1,0,0,0,TRUE
76,Singlepoint,XYZ,1,1,32.13561,0,0,0,32.13561,0,0,0,4.26,GGA,1,1,1,0,0,0,FALSE
115,Optimization,XYZ,1,7,3.183215977,0,0,-1.591607988,2.756745901,0,0,0,28.24559349,GGA,6,6,1,0,0,0,FALSE
76,MD,FDF,1,1,0.866025,0.5,0,0.866025,-0.5,0,0,0,10,LDA,1,1,1,0,0,0,FALSE
78,Singlepoint,XYZ,1,1,1.14,-1.974537921,0,1.14,1.974537921,0,0,0,3.528,LDA,12,12,12,0,0,0,FALSE
74,Singlepoint,XYZ,1,1,24.75707,0,0,0,24.75707,0,0,0,4.26,LDA,0.6666,0.3333,0,0,0,0,FALSE
79,Singlepoint,XYZ,1,1,24.75707,0,0,0,24.75707,0,0,0,4.26,GGA,1,1,1,0,0,0,FALSE
102891,MD,XYZ,1,1,0.866025,0.5,0,0.866025,-0.5,0,0,0,10,LDA,256,126,4,0,0,0,TRUE
2,Singlepoint,CONT,1,4,0.866025,0.5,0,0.866025,-0.5,0,0,0,10,GGA,128,128,128,0,0,0,TRUE
94,Singlepoint,XYZ,1,1,32.13561,0,0,0,32.13561,0,0,0,4.26,GGA,1,1,1,0,0,0,FALSE
299,Singlepoint,XYZ,1,1,34.59512,0,0,0,34.59512,0,0,0,4.26,GGA,1,1,1,0,0,0,FALSE
8,Singlepoint,XYZ,1,1,0.866025,0.5,0,0.866025,-0.5,0,0,0,10,LDA,1,1,1,0,0,0,FALSE
60,Singlepoint,XYZ,1,1,27.21659,0,0,0,27.21659,0,0,0,4.26,GGA,1,1,1,0,0,0,FALSE
27,Singlepoint,XYZ,1,1,0.866025,0.5,0,0.866025,-0.5,0,0,0,10,LDA,16,16,1,0,0,0,FALSE
378,Singlepoint,XYZ,1,1,34.59512,0,0,0,34.59512,0,0,0,4.26,GGA,1,1,1,0,0,0,FALSE
11617,MD,XYZ,1,1,0.866025,0.5,0,0.866025,-0.5,0,0,0,10,LDA,112,112,1,0,0,0,TRUE
2,Singlepoint,FDF,1,7,0.866025,0.5,0,0.866025,-0.5,0,0,0,10,GGA,1,1,1,0,0,0,FALSE
1,Optimization,FDF,1,1,0.866025,0.5,0,0.866025,-0.5,0,0,0,10,GGA,9,9,9,0,0,0,FALSE
